ATCLNO,동,PRC,500m_내_마트수,500m_내_버스수,500m_내_경찰수,500m_내_학교수,가장가까운지하철거리
2433580403,신림동,19000,0,20,1,5,0.6553881883223587
2429577737,신림동,18000,0,20,1,5,0.665982691564178
2430412529,신림동,11000,0,21,1,5,0.6484750001920545
2434615752,신림동,6000,1,27,2,2,0.5308801002965364
2429571604,신림동,20000,1,31,2,1,0.4673327239653851
2433918888,신림동,10000,1,30,2,1,0.4908950310717208
2432814008,신림동,32000,1,32,2,1,0.3068225517799576
2433193501,신림동,9000,1,29,1,1,0.2899925754768491
2433583575,신림동,25900,1,31,0,2,1.305267381823891
2429499216,신림동,25000,2,28,0,1,1.4783872042156172
2433969049,신림동,27700,2,25,0,1,1.5071446853998656
2432337075,신림동,27700,2,25,0,1,1.5071446853998656
2433364325,신림동,16000,2,30,2,0,0.1049803098031982
2433480978,신림동,16000,2,30,2,0,0.1049803098031982
2432395611,신림동,15000,2,30,2,0,0.1131365913845247
2432724224,신림동,10000,2,25,1,2,0.4373483337877396
2429949691,신림동,12000,2,24,1,2,0.4403877278312912
2429641531,신림동,4500,1,24,1,2,0.5137806361210753
2433317703,신림동,29000,0,3,1,3,0.7598818576942639
2434114875,봉천동,7000,1,25,1,3,0.775009290587603
2430025629,봉천동,9500,1,24,1,3,0.8736085172482885
2430884185,봉천동,25000,1,27,2,2,0.5296975791578732
2430221332,봉천동,11000,1,26,2,2,0.5187295549619321
2434591392,봉천동,26000,0,19,2,2,0.5411968212067291
2431946980,봉천동,13000,1,25,0,3,1.73936517399233
2429988438,봉천동,24000,0,16,0,2,0.6654437853140306
2429366733,봉천동,26000,0,17,0,4,0.5669549412516933
2433860155,신림동,15000,0,20,0,4,0.5470493028318065
2430521428,신림동,28000,2,28,0,0,0.3234123077497681
2433348770,신림동,28000,2,28,0,0,0.3234123077497681
2432270733,신림동,19000,2,28,0,0,0.3516629657374371
2431652716,신림동,7000,0,21,0,4,0.5628712685135135
2430704038,신림동,8500,0,19,0,4,0.664675423522237
2430651455,신림동,8000,0,17,0,4,0.6640915012375974
2429938331,신림동,13000,0,16,0,4,0.6709625794108987
2432002408,신림동,8000,0,16,0,4,0.6709625794108987
2430440568,신림동,13000,1,22,1,1,0.5087404869223128
2429375326,신림동,23000,0,16,1,1,0.4268729863571603
2430145889,신림동,16500,0,16,1,1,0.4266322068395763
2429374950,신림동,19800,0,11,0,0,0.3624466503603862
2434543379,신림동,21000,0,7,0,0,0.4581651419830013
2429962509,신림동,10000,0,7,0,0,0.4274877590677776
2429957999,신림동,10000,0,7,0,0,0.6159733973779142
2433171850,신림동,10000,0,7,0,0,0.6159733973779142
2434159776,신림동,45000,0,17,0,1,1.5838840839916024
2434531855,신림동,45000,0,14,0,3,1.685787937132245
2431270346,신림동,43000,0,14,0,3,1.685787937132245
2431144155,신림동,45000,0,14,0,3,1.685787937132245
2433034882,신림동,40000,0,21,1,1,2.49718880546192
2434345034,신림동,65000,1,23,1,1,1.0437907810212417
2430025375,남현동,28000,2,22,1,1,1.0910610155222076
2434615220,남현동,30000,1,22,1,1,1.0076195434296191
2433069826,봉천동,60000,1,19,1,1,0.9602219964984232
2432356908,신림동,40000,0,7,0,3,1.8926827260745007
2433190960,신림동,60000,0,12,0,4,1.5802472609703129
2434339604,신림동,48500,0,19,0,3,2.4997384868585346
2434348245,신림동,50000,0,16,0,3,2.458213443058496
2429924474,신림동,46000,0,17,0,3,2.544064316666031
2430554819,신림동,50000,0,16,0,3,2.458213443058496
2433310555,신림동,9000,1,19,1,4,0.5860872168032987
2432709164,신림동,5000,1,19,1,4,0.5860872168032987
2432611694,신림동,16000,1,20,1,5,0.481068103055092
2432783619,신림동,18500,1,20,1,7,0.5086131605906014
2430365519,신림동,12000,1,20,0,4,0.3665745360477196
2433287216,신림동,3800,1,22,1,5,0.2729885674591731
2432389899,신림동,23000,1,24,2,2,0.4069623454807684
2431665965,신림동,9000,0,19,0,2,0.2413207548391505
2431665685,신림동,9000,0,19,0,2,0.2413207548391505
2432701713,신림동,7000,0,19,0,2,0.2413207548391505
2431334638,신림동,16000,0,22,0,4,0.3494957619804475
2434357994,신림동,9000,2,17,0,3,0.4062034993403219
2433938758,신림동,10000,1,10,0,4,0.6062770440308962
2432591490,신림동,11000,1,11,0,3,0.674091872800891
2432574516,신림동,8000,1,12,0,3,0.656841132891346
2429501960,신림동,10000,1,14,0,3,0.5883724404020391
2434369541,신림동,33000,0,10,1,4,0.6863999306334589
2432668822,신림동,12000,2,26,0,2,0.0872306464301067
2431699967,신림동,9000,2,26,0,2,0.0834116202798573
2432666601,신림동,12000,2,26,0,2,0.1021401657999459
2430556001,신림동,8000,1,13,0,3,0.3847758226684634
2432673975,신림동,14500,2,24,1,3,0.1749820972479987
2431857674,신림동,15200,1,12,0,3,0.3919672126818718
2429666927,신림동,57000,0,26,0,3,0.6796834937900597
2431819807,신림동,50000,0,23,1,4,2.5542974524209283
2432935395,신림동,39000,0,21,1,1,2.49718880546192
2431672647,신림동,7000,0,18,0,4,1.416452335161109
2434152059,신림동,38000,1,20,0,4,1.5405498830037962
2430758860,신림동,10000,1,21,0,4,1.55932395847562
2433239230,신림동,13000,1,19,0,4,1.5981516326589162
2432023984,신림동,3500,0,13,0,3,2.020305194697904
2431926523,신림동,26000,0,17,0,3,2.0648061706765786
2430146711,신림동,27000,0,13,0,3,2.167980634188479
2430704292,신림동,11000,2,19,1,1,1.331374045975061
2431846199,신림동,21500,1,20,1,1,0.844915175187501
2431181656,신림동,21500,1,20,1,1,0.844915175187501
2431319441,신림동,11000,1,21,1,1,0.9449922742965856
2430195194,신림동,8000,1,21,1,1,0.9449922742965856
2431222759,신림동,8000,1,21,1,1,0.9449922742965856
2429979214,신림동,22100,1,20,1,1,0.9134713795086732
2430042303,신림동,16000,1,19,0,2,0.7968106213490943
2433346142,신림동,10000,1,21,0,2,0.7621565874629407
2432258082,신림동,13000,1,24,0,1,0.7477036701884451
2431899119,신림동,10000,0,25,0,1,0.7443331937192839
2434118297,신림동,15000,0,14,0,4,0.724417901412481
2430028849,신림동,16000,0,18,0,4,0.6306452989656938
2432248525,신림동,8000,0,14,0,2,0.6093844210886344
2430048434,신림동,6300,0,20,0,1,0.7136894694346523
2430097818,신림동,6300,0,20,0,1,0.7136894694346523
2433161661,신림동,6300,0,20,0,1,0.7136894694346523
2430439908,신림동,12000,0,19,0,1,0.6939657677176659
2429883282,봉천동,10000,0,16,0,1,0.6636725631930789
2429705089,봉천동,10000,0,20,0,1,0.7360882440004115
2434174869,남현동,9000,0,18,0,1,0.7577129282561453
2429386852,남현동,13000,0,18,0,1,0.7415394779516842
2433123769,남현동,8000,0,16,0,2,0.6499607378771187
2432244465,봉천동,12000,0,13,0,2,0.718872356822962
2429775772,봉천동,10000,0,15,0,2,0.6822363790001115
2431730700,봉천동,40000,2,14,0,2,1.3942054382457496
2434609259,신림동,47000,1,32,2,1,0.3924555834452753
2434373222,신림동,80000,1,19,1,2,0.9481861864679269
2429993954,신림동,70000,0,20,1,3,0.9793197623707148
2433735614,신림동,72000,0,15,0,2,0.6743768152173623
2434322528,신림동,18000,2,43,1,6,0.9016889406829204
2432683651,신림동,9000,2,43,1,6,0.8904364291483584
2431047617,신림동,5000,1,21,0,2,0.6818708326255265
2434303939,신림동,16000,1,21,0,2,0.6550387606203378
2429584098,신림동,31000,1,19,0,2,0.80414226404408
2430498180,신림동,10000,1,19,0,3,0.7797950390091228
2430131979,신림동,15000,1,21,0,3,0.7382383757838249
2430533549,신림동,12000,1,18,0,2,0.7609051053839575
2429656818,신림동,12000,1,18,0,2,0.7609051053839575
2432348379,신림동,8000,2,23,0,3,0.2630219620961762
2433352620,신림동,10000,2,24,1,1,0.2392684905020039
2429738987,신림동,25000,0,24,0,2,0.7909422947396979
2429495928,신림동,10000,1,20,0,1,0.644068080215582
2432576767,신림동,17000,1,19,0,2,0.6730624912283089
2431225388,신림동,12500,2,21,0,3,0.3421633793191715
2431590055,신림동,9000,2,26,1,4,0.648382363761861
2431588375,신림동,9000,2,26,1,4,0.648382363761861
2431224916,신림동,9000,2,21,0,3,0.2601644287056121
2433316224,신림동,29500,2,36,1,2,0.5622704103083619
2434322868,신림동,20000,2,36,1,2,0.5622704103083619
2433808145,신림동,7000,2,37,1,2,0.6028296122671388
2431666563,신림동,9000,2,37,1,2,0.6028296122671388
2431666400,신림동,13000,2,37,1,2,0.6028296122671388
2433300695,신림동,8000,2,37,1,2,0.6028296122671388
2429693403,신림동,36700,2,32,1,1,0.7109456314093393
2433240151,신림동,22000,0,14,1,2,0.4793919199120985
2433262688,신림동,16000,0,21,1,2,0.4048397114292071
2433891599,신림동,24000,0,18,1,2,0.5223120634061819
2430290337,신림동,7000,0,11,0,4,0.6892577567873727
2430156968,신림동,7000,0,11,0,4,0.7332818437888089
2434110842,신림동,11000,0,10,0,4,0.7570565793934647
2431581840,신림동,10000,0,12,0,4,0.7392846506192897
2430253299,신림동,14000,0,20,1,4,0.5575592306783967
2431858168,신림동,13000,0,22,1,4,0.5725834641216768
2433893579,신림동,10000,0,22,1,2,0.3867547271764114
2433186369,신림동,26900,0,22,1,2,0.3743290496415005
2431664797,신림동,25000,0,22,1,2,0.3495272672587652
2431845980,신림동,12000,0,20,1,1,0.3674580799850101
2429370098,신림동,8000,0,21,1,1,0.355769467459944
2431431457,신림동,12000,0,20,1,1,0.3395386027675565
2431944799,봉천동,12600,0,18,1,1,0.3287490035818035
2430015570,봉천동,12000,0,18,1,1,0.1888397702695894
2430050958,봉천동,15500,0,18,1,1,0.1818737262213981
2429333830,봉천동,10000,1,26,1,1,0.2425181091530206
2433098364,봉천동,9000,1,26,1,1,0.2425181091530206
2434595112,봉천동,13000,1,27,1,1,0.3705126025796737
2429376263,봉천동,18000,0,18,1,4,0.705857664523077
2429364244,봉천동,20000,0,18,1,4,0.7307777594581005
2431927817,봉천동,30800,0,28,2,2,0.5050536031659445
2434099924,봉천동,15000,1,25,2,5,0.5491781752180748
2430144627,봉천동,8000,1,31,2,0,0.4171602097874886
2431981709,봉천동,3000,1,31,2,0,0.4171602097874886
2433278813,봉천동,18000,1,31,2,0,0.4200530148840297
2430048738,봉천동,15000,1,31,2,0,0.4510251449461528
2431832630,봉천동,18000,1,31,2,2,0.3382140136681199
2434462449,봉천동,14000,1,25,1,2,0.169738327733177
2430297821,봉천동,10000,1,25,1,2,0.169738327733177
2433254406,봉천동,12000,0,23,1,1,0.1312468118399027
2431933783,봉천동,15000,1,24,1,2,0.1329168819734684
2430731581,봉천동,10500,1,27,1,2,0.1887512856716822
2431985022,봉천동,14000,1,27,1,2,0.1887512856716822
2429934508,봉천동,10000,1,28,2,2,0.5338234735871781
2434595875,봉천동,11000,1,27,2,1,0.539210578897939
2431639606,봉천동,12000,1,27,2,2,0.5038368789615366
2430018682,봉천동,19000,1,30,2,1,0.4623425179074797
2430286929,봉천동,9000,1,35,2,1,0.4304229494597797
2430366970,봉천동,8000,1,35,2,1,0.3797224922867964
2430926282,봉천동,8500,1,30,1,1,0.5024768294680748
2429771081,봉천동,4000,1,30,1,1,0.5024768294680748
2431944039,봉천동,10000,1,33,2,1,0.4901543362017055
2430243172,봉천동,37000,1,26,1,3,0.5819497354087324
2431951661,봉천동,25500,1,27,0,2,0.6645797481726222
2430915308,신림동,70000,1,24,1,3,0.8996780977220257
2432543554,신림동,70000,0,20,1,3,0.9793197623707148
2433617987,신림동,68000,0,20,1,3,0.9793197623707148
2432920347,신림동,53000,0,12,1,1,2.3262421034788723
2433034035,신림동,48000,0,6,1,0,2.304150762390876
2433946026,신림동,7000,0,18,0,4,1.416452335161109
2433313042,신림동,6000,0,15,0,2,0.7184771927831418
2431259072,신림동,15000,0,13,0,2,0.718872356822962
2432335569,신림동,12000,0,15,0,2,0.6822363790001115
2432356556,신림동,25000,0,15,0,2,0.6361660669142988
2433313626,신림동,18000,0,15,1,2,0.5846727361360212
2431424250,신림동,12000,0,14,1,2,0.4793919199120985
2433851186,신림동,13000,0,21,1,2,0.407924394958019
2433869452,신림동,11000,0,17,1,2,0.57579097421386
2433313950,신림동,12000,0,12,0,4,0.7179364573914351
2433820101,신림동,20000,0,22,1,4,0.5725834641216768
2434459637,신림동,7000,0,17,1,1,0.2303296371729254
2432836934,신림동,18000,0,21,1,4,0.6105611028564449
2432838464,신림동,19000,1,26,1,2,0.1576069688585161
2433819720,신림동,12000,1,27,2,1,0.539210578897939
2433754231,신림동,11000,1,27,2,1,0.539210578897939
2434461939,신림동,7000,1,35,1,1,0.3986451215157421
2433852109,신림동,25000,1,27,0,2,0.6645797481726222
2431468086,신림동,17000,1,32,2,1,0.364480538529784
2432734231,신림동,15000,1,15,0,1,0.6792995259607594
2432826530,신림동,18700,1,27,0,4,1.0841400562172128
2433615694,봉천동,12000,1,22,1,1,0.5134618902519269
2433940750,봉천동,13000,0,17,1,2,0.6224249182149963
2431520432,봉천동,12000,0,10,1,1,0.3528453324415329
2433758292,봉천동,12000,0,10,1,1,0.3528453324415329
2431251161,봉천동,12000,0,10,1,1,0.3528453324415329
2433827242,봉천동,22000,0,6,1,1,0.53661902273143
2432839131,봉천동,35000,0,4,1,4,0.7869765855925238
2434022994,봉천동,23500,1,23,0,1,0.76851022798125
2433590774,봉천동,33000,2,32,1,1,0.7109456314093393
2432698471,봉천동,8000,1,30,2,3,0.6351608792370457
2433980216,봉천동,24000,1,41,1,2,0.8469584996279619
2432657509,봉천동,10000,1,23,1,4,0.4541421121462605
2434225519,봉천동,6000,1,30,2,2,0.5923672979964483
2434226046,봉천동,10000,1,30,2,2,0.5923672979964483
2434226530,봉천동,5000,1,30,2,2,0.5923672979964483
2431655982,봉천동,10000,1,30,2,2,0.5923672979964483
2431656240,봉천동,6000,1,30,2,2,0.5923672979964483
2431666994,봉천동,12000,1,27,2,3,0.5653264633734312
2431390791,봉천동,13000,1,27,2,3,0.5653264633734312
2431390334,봉천동,12000,1,27,2,3,0.5653264633734312
2430991690,봉천동,12000,1,27,2,3,0.5653264633734312
2432706982,봉천동,10000,1,27,2,3,0.5653264633734312
2432707397,봉천동,12000,1,27,2,3,0.5653264633734312
2429944058,봉천동,8000,0,27,1,3,0.6003793086446211
2434306618,봉천동,15000,0,26,1,3,0.5996522656988732
2432738694,봉천동,15000,0,24,1,3,0.617875282304712
2429969413,신림동,13000,0,30,0,3,0.7719750558833802
2432687545,신림동,10000,1,25,0,3,0.5569453707106883
2431805659,신림동,13000,0,30,0,3,0.8083467463020482
2433362637,신림동,14000,0,36,0,3,0.8116305896694314
2429688491,신림동,11000,3,23,0,2,0.1732380318725942
2433522091,신림동,15000,3,24,0,2,0.1618511796797854
2430440224,신림동,15000,4,31,0,1,0.2641787678206888
2429954053,신림동,10000,2,26,0,1,0.3127569297505574
2430441033,신림동,19000,2,26,0,4,0.4671142692501364
2432599818,신림동,10000,4,32,0,1,0.3859332664048541
2429691350,신림동,10000,4,29,0,1,0.4313021816508445
2433362500,신림동,10000,2,27,0,1,0.5569668306860872
2430543698,신림동,13600,4,26,0,2,0.4831924567221465
2431388922,신림동,14000,4,25,0,2,0.485576031633832
2433932747,신림동,25000,1,26,0,3,0.435831206340306
2434415538,신림동,25000,1,26,0,3,0.435831206340306
2434425176,신림동,25000,1,26,0,3,0.435831206340306
2434362852,신림동,25000,1,26,0,3,0.435831206340306
2430616218,신림동,10000,2,25,0,1,0.4586407186616342
2434429245,신림동,17000,2,26,0,3,0.4943360461035426
2432487175,신림동,10000,3,31,0,4,0.3923607252076039
2430563848,신림동,6500,4,48,1,3,0.4076402618741664
2430527782,신림동,11000,3,31,0,4,0.3002279996622686
2434431592,신림동,25000,1,26,0,3,0.329757878588462
2433285195,신림동,11000,1,30,0,1,0.5682317082374851
2430011572,신림동,18000,1,31,0,1,0.5461929042072847
2429553809,신림동,14000,1,31,0,1,0.5461929042072847
2429383141,신림동,9000,1,32,1,1,0.5220624415227082
2431418288,신림동,15000,1,32,2,1,0.364480538529784
2434227029,신림동,17000,1,32,2,1,0.364480538529784
2434228032,신림동,15000,1,32,2,1,0.364480538529784
2431846388,신림동,13000,1,32,2,1,0.376532147955051
2431150949,신림동,26500,1,22,1,1,0.5748941422570837
2433287938,신림동,16000,1,18,0,1,0.6968212487334552
2432006536,신림동,10000,1,15,0,1,0.6659573860106619
2432136921,신림동,8000,1,15,0,1,0.6659573860106619
2433309690,신림동,5000,1,15,0,1,0.6659573860106619
2433159411,신림동,9000,1,15,1,1,0.6727870631541422
2431942495,신림동,15000,1,18,0,1,0.6497559574998937
2433249369,신림동,18000,1,18,0,1,0.6497559574998937
2433153858,신림동,25000,1,18,0,1,0.6497559574998937
2434088042,신림동,20000,1,30,1,4,1.1313765789582446
2431670100,신림동,18000,1,29,1,4,1.2005993136968522
2430202276,신림동,17000,1,28,0,5,1.045358568429435
2432226132,신림동,8000,1,29,0,4,1.0570305970650264
2430173583,신림동,8000,1,29,0,4,1.0570305970650264
2432249922,신림동,19000,1,28,0,5,1.05200988825517
2429414295,신림동,8900,1,28,1,5,1.0771582273425684
2434305201,신림동,17000,1,25,0,5,1.0516635156972718
2434535706,신림동,17000,1,25,0,5,1.0516635156972718
2433245252,신림동,17000,1,33,0,3,1.422242196299151
2432267369,신림동,20000,1,26,0,1,1.2444367935263094
2434595169,봉천동,20900,2,22,0,3,1.549858343756546
2430857920,봉천동,43000,0,7,1,0,2.423362415457781
2432011237,봉천동,40000,0,6,1,0,2.3739530660389883
2431129728,봉천동,48000,0,10,1,0,2.46693457848539
2432844213,신림동,49500,0,6,1,0,2.257080791294949
2434077785,신림동,40000,0,6,1,0,2.33626114185824
2434078245,신림동,53000,0,6,1,0,2.257080791294949
2429612211,봉천동,40000,0,15,1,2,2.368201868729241
2430241195,봉천동,75000,0,22,1,1,0.3938283965354044
2432008221,봉천동,65000,0,17,1,1,0.3006926298187313
2433494513,봉천동,48000,0,30,1,3,0.7246861591604886
2434635050,봉천동,52000,2,47,1,4,0.8692476770753211
2434644622,봉천동,71000,3,39,1,4,0.6798551461867598
2434632570,봉천동,60000,0,43,1,5,0.9429821472082888
2434283832,신림동,38000,1,23,1,1,1.0435202795811866
2434300022,신림동,43000,1,21,1,1,1.056038030196434
2432690234,신림동,45000,2,14,0,2,1.3942054382457496
2431504684,신림동,5500,2,27,1,4,0.351689273633606
2432421709,신림동,15000,0,19,1,1,0.3678153153428375
2432946504,신림동,21000,1,30,2,1,0.4529618019678608
2433196954,신림동,9000,0,19,0,2,0.2413207548391505
2433327567,신림동,10000,0,19,0,2,0.2413207548391505
2433196530,신림동,9000,0,19,0,2,0.2413207548391505
2432963898,신림동,13000,1,15,0,4,0.5918010465967445
2432967028,신림동,14000,1,15,0,4,0.5918010465967445
2432966240,신림동,10000,2,25,0,3,0.5840137017201434
2434055675,신림동,8000,2,37,1,2,0.6028296122671388
2433308230,신림동,9000,2,37,1,2,0.6028296122671388
2432902071,신림동,10000,1,27,2,3,0.5653264633734312
2432409217,신림동,14000,1,25,0,3,0.5569453707106883
2432670617,신림동,10000,2,31,0,4,0.2312717376609672
2432913912,신림동,12000,3,36,0,2,0.3516484294182341
2432937882,신림동,7500,2,23,2,2,0.459530740501559
2434424596,신림동,26000,1,28,0,3,0.3025044490198957
2433701506,신림동,10000,1,26,0,3,0.3319392876813289
2432564336,신림동,11000,1,26,0,3,0.3148567150006556
2431861550,신림동,12000,0,23,0,2,0.1987657111053683
2433863778,신림동,12000,0,23,0,2,0.1987657111053683
2432563648,신림동,10000,2,31,0,4,0.2312717376609672
2430622333,신림동,10000,2,34,0,4,0.3096184546045107
2429688165,신림동,33000,2,34,1,3,0.4051163969720529
2432365616,신림동,9000,2,29,2,0,0.666370819479124
2429720708,신림동,17850,2,35,2,1,0.5841796298637667
2433335085,신림동,13000,2,32,2,0,0.5298204724939024
2433890362,신림동,13000,2,27,2,3,0.4662229056606958
2433567446,신림동,12500,1,27,1,3,0.5203352878630308
2429631083,신림동,9500,1,25,1,3,0.5144854590314577
2434432933,신림동,25000,2,33,2,1,0.2636601839387938
2434607705,신림동,12000,2,22,2,2,0.5336716968625506
2431227577,신림동,10000,3,22,2,2,0.5198744547228134
2433947340,신림동,13500,2,26,2,2,0.434383378523302
2433947455,신림동,14000,2,26,2,2,0.434383378523302
2429554582,신림동,10000,2,26,2,2,0.434383378523302
2432378304,신림동,19000,2,33,2,2,0.3048992261324085
2433275986,신림동,16000,2,33,2,1,0.273296207701485
2433579887,신림동,60000,2,27,2,2,0.4444323568984601
2433538541,신림동,15000,0,25,1,1,0.9551284364527338
2430303149,신림동,4000,2,30,1,1,1.0300710775859137
2432357873,신림동,8500,2,32,1,1,1.1114914988739086
2431241136,신림동,3000,2,28,1,1,1.2661231389837384
2431232373,신림동,3000,2,28,1,1,1.2661231389837384
2431837835,신림동,13000,1,29,1,1,1.195767512439713
2434365805,신림동,26000,1,26,1,2,1.1347452575203965
2434616021,신림동,6000,2,31,2,0,0.3712185540768903
2434100982,신림동,10000,2,31,2,0,0.3592035080876938
2429543379,신림동,15000,2,31,2,0,0.3592035080876938
2434607360,신림동,7000,2,30,2,0,0.366729646754444
2433568601,신림동,13000,2,32,2,1,0.321585793613418
2429633744,신림동,28000,2,35,2,0,0.2680520009958783
2432375617,신림동,7500,2,35,2,0,0.2680520009958783
2429723083,신림동,7500,2,35,2,0,0.2627581015645822
2432498181,신림동,18000,2,32,2,1,0.3047922013713069
2434372848,신림동,9500,2,29,0,1,0.3845035482957105
2429707982,신림동,10000,2,29,0,1,0.3097526353927077
2434339874,신림동,7000,0,30,0,1,0.5460734474834916
2433198749,신림동,5000,0,25,0,1,0.7442941690179059
2432542298,신림동,10000,0,21,0,1,0.6912989269983405
2434324900,신림동,18520,1,30,0,1,0.4930159432605439
2429591426,봉천동,16000,2,27,2,2,0.5100043916549302
2429678521,봉천동,8000,1,26,2,2,0.4989181218102249
2434131740,봉천동,10000,2,19,0,3,1.589034093364854
2430663674,봉천동,17000,2,17,0,3,1.636174190165488
2432031597,봉천동,26800,1,12,0,7,1.9349170066114296
2431694642,봉천동,8000,1,12,0,7,1.9100115454650457
2429803813,봉천동,2000,1,11,0,4,1.9375609193178145
2434401813,봉천동,8000,1,14,0,5,1.9918645454025092
2433146125,신림동,10000,1,10,0,1,1.8849701863216008
2431229480,신림동,12000,1,10,0,1,1.8849701863216008
2431671421,신림동,15000,1,29,0,3,1.4137846308035136
2434089711,신림동,11000,1,32,0,3,1.4214585480596436
2432033203,신림동,29000,1,25,0,4,1.3046352904616254
2431080101,신림동,35000,0,26,1,4,1.0098366988971783
2431248118,신림동,35000,0,26,1,4,1.0098366988971783
2430251278,신림동,25000,2,31,1,1,0.3495343200619458
2434341665,신림동,3500,1,24,0,1,0.5665637711981691
2431219852,신림동,6000,1,22,1,1,0.5307738577680658
2431501773,신림동,10000,1,14,1,2,0.668126508033437
2433188602,신림동,3500,1,18,1,2,0.7789676428251523
2429378525,신림동,21000,1,17,1,2,0.7328721780997686
2430231835,신림동,13000,1,17,1,2,0.7328721780997686
2430295395,신림동,9000,0,10,0,2,0.6304751275450177
2432032665,신림동,15000,0,15,0,2,0.6879380029249251
2430651685,신림동,16000,1,23,0,2,0.6514833437915174
2430384260,신림동,12000,1,16,1,2,0.6761142518393495
2429720739,신림동,3500,0,16,0,2,0.8445301475192138
2430199053,신림동,5500,0,19,1,3,0.8310347840225312
2430221158,신림동,15000,0,19,1,3,0.8310347840225312
2430109088,신림동,10000,0,17,0,2,0.7805544632228646
2433504003,신림동,80000,1,22,1,1,0.4632503200265606
2429973985,신림동,20000,2,30,1,1,0.2705054182004423
2433909751,신림동,17000,0,17,1,2,0.6815440750844328
2429503806,신림동,20000,1,20,1,7,0.5323340306360391
2429699787,신림동,20000,1,20,1,7,0.5323340306360391
2432667525,신림동,15000,3,26,0,3,0.9128096683913473
2429343309,신림동,21000,1,18,0,5,0.3238225475077486
2430257034,신림동,31000,1,14,0,4,0.6986223382882916
2429364522,신림동,55000,1,22,0,3,0.4512310379624826
2429628129,신림동,16000,3,18,0,3,0.5406244929138398
2429418807,신림동,14000,2,22,1,1,0.3773862605289586
2432981283,신림동,10000,1,20,1,1,0.4007061758570599
2431843035,신림동,15000,2,17,0,1,0.458007384067444
2431863653,신림동,7000,2,20,0,3,0.4988465144622662
2433138015,신림동,13000,2,19,0,3,0.5092438639423713
2429995194,신림동,7000,2,23,0,3,0.4229550765939189
2430022641,신림동,15500,2,23,0,3,0.4217943291962773
2429504785,신림동,8000,2,23,0,3,0.4229550765939189
2429765136,신림동,24000,2,23,0,3,0.4204389859432981
2433007380,신림동,10000,2,26,0,3,0.3538916137933979
2432671087,신림동,25000,2,26,0,3,0.3920034489683994
2429723887,신림동,10000,2,25,0,3,0.3624866694519294
2432518877,신림동,10000,2,21,0,4,0.4573735825783542
2429629727,신림동,9000,3,22,0,2,0.3351638690851516
2429720023,신림동,19000,2,24,0,3,0.2558437562965514
2434271227,신림동,26000,2,24,0,3,0.2558437562965514
2429615103,신림동,15000,2,24,0,3,0.2558437562965514
2429731762,신림동,13000,2,24,0,3,0.2297951624833974
2432491443,신림동,28600,2,23,2,2,0.459530740501559
2433753160,신림동,13500,2,26,2,2,0.434383378523302
2431813773,신림동,6000,3,23,2,2,0.5068442131900587
2431812900,신림동,6000,3,23,2,2,0.5068442131900587
2433767621,신림동,16000,2,33,2,1,0.273296207701485
2432860579,신림동,10000,2,31,2,2,0.3071294764813131
2433423291,신림동,20000,0,21,0,3,0.9287959424267518
2433384821,신림동,26000,1,26,1,2,1.1347452575203965
2432859388,신림동,8000,2,30,0,2,0.3488037030480984
2433994014,신림동,3000,0,25,0,1,0.7442941690179059
2434610004,신림동,18520,1,30,0,1,0.4930159432605439
2432991614,신림동,26000,0,19,2,2,0.5411968212067291
2433484612,신림동,26000,0,19,2,2,0.5411968212067291
2432441711,신림동,24000,0,16,0,2,0.6654437853140306
2433766016,신림동,5000,0,11,1,5,0.8563284844967606
2432858041,봉천동,12000,0,11,0,0,0.3567988553820441
2432865524,봉천동,10900,0,7,0,0,0.6159733973779142
2430935737,봉천동,42000,0,14,0,0,0.6143791977045736
2433751405,봉천동,25000,0,24,0,1,0.8060659459298514
2432964089,봉천동,38000,1,20,0,4,1.5405498830037962
2432955720,봉천동,38000,1,20,0,4,1.5405498830037962
2432932961,봉천동,37000,1,20,0,4,1.5405498830037962
2433467693,봉천동,37000,1,20,0,4,1.5405498830037962
2433362364,봉천동,18000,0,25,0,1,0.822030665492385
2432386717,봉천동,11000,0,17,0,1,0.7040263994407158
2434412064,봉천동,9000,0,18,0,1,0.7577129282561453
2432348116,봉천동,15000,0,12,0,4,0.6591212206539802
2434300049,봉천동,12000,0,15,0,2,0.6450443131005678
2432336819,봉천동,12000,0,15,0,2,0.6822363790001115
2432713307,봉천동,10000,0,12,1,2,0.5175868922971403
2432363631,봉천동,8000,0,24,1,2,0.4567789230097931
2430603694,봉천동,10000,0,17,0,4,0.647702370341493
2431269102,봉천동,28000,2,28,0,0,0.3234123077497681
2431091114,봉천동,5000,0,24,0,4,0.5994933036779618
2433832594,봉천동,18000,2,32,1,0,0.2254521215903479
2433189095,봉천동,10000,0,7,0,0,0.6159733973779142
2433489189,신림동,40000,1,24,1,2,0.5040394284947622
2433648640,신림동,45000,0,17,1,1,2.5057977796856514
2433946228,신림동,5000,0,18,0,4,1.416452335161109
2429637738,신림동,11000,0,18,0,5,1.3575384901207974
2433589368,신림동,37000,1,20,0,4,1.5405498830037962
2434438402,신림동,37000,1,20,0,4,1.5405498830037962
2432694797,신림동,38000,1,20,0,4,1.5405498830037962
2432689538,신림동,37000,1,20,0,4,1.5405498830037962
2432691291,신림동,37000,1,20,0,4,1.5405498830037962
